filename,nativeLanguage,fluentLanguage,speakerID,gender,sentenceID,sentence,duration
YORUBA_HAUSA_0112_M_B0061.wav,YORUBA,HAUSA,0112,M,B0061,"Something about it seemed to fascinate him, to challenge his presence.",5.03
IGBO_IGBO_0016_F_B0049.wav,IGBO,IGBO,0016,F,B0049,"There was nothing more, except a large ink blot under the words.",4.19
IGBO_YORUBA_0060_F_B0457.wav,IGBO,YORUBA,0060,F,B0457,It was sanctification and salvation.,3.73
IGBO_YORUBA_0549_M_B0083.wav,IGBO,YORUBA,0549,M,B0083,In it there was something that was almost tragedy.,4.68
YORUBA_YORUBA_0041_F_B0130.wav,YORUBA,YORUBA,0041,F,B0130,She saw the answer in his face.,2.07
YORUBA_YORUBA_0006_M_A0435.wav,YORUBA,YORUBA,0006,M,A0435,What do you mean by this outrageous conduct.,2.75
YORUBA_YORUBA_0007_F_A0311.wav,YORUBA,YORUBA,0007,F,A0311,"Therefore, hurrah for the game.",3.43
YORUBA_YORUBA_0022_M_B0196.wav,YORUBA,YORUBA,0022,M,B0196,"How can you manage all alone, Mr Young.",3.69
YORUBA_HAUSA_0112_M_A0362.wav,YORUBA,HAUSA,0112,M,A0362,"Nope, not the slightest idea.",3.03
YORUBA_YORUBA_0007_F_A0488.wav,YORUBA,YORUBA,0007,F,A0488,Their love burned with increasing brightness.,3.01
EDO_OTHERS_0175_F_B0181.wav,EDO,OTHERS,0175,F,B0181,And you preferred a cannibal isle and a cartridge belt.,3.97
YORUBA_YORUBA_0067_M_B0004.wav,YORUBA,YORUBA,0067,M,B0004,When I can't see beauty in woman I want to die.,2.17
IGBO_WESTERN_0025_F_B0124.wav,IGBO,WESTERN,0025,F,B0124,"Two weeks passed, and in that time Thorpe left camp three times.",4.65
YORUBA_YORUBA_0348_M_A0386.wav,YORUBA,YORUBA,0348,M,A0386,"I can't argue with you, and you know that.",4.60
YORUBA_YORUBA_0006_M_B0086.wav,YORUBA,YORUBA,0006,M,B0086,He can care for himself.,1.82
YORUBA_YORUBA_0049_M_B0170.wav,YORUBA,YORUBA,0049,M,B0170,"Then he shouted, Shut up.",1.82
EDO_YORUBA_0053_M_B0291.wav,EDO,YORUBA,0053,M,B0291,The awe of man rushed over him again.,3.02
YORUBA_YORUBA_0153_M_B0257.wav,YORUBA,YORUBA,0153,M,B0257,Tudor surveyed him with withering disgust.,3.47
YORUBA_YORUBA_0007_F_A0107.wav,YORUBA,YORUBA,0007,F,A0107,If you only could know how I thank you.,4.12
IGBO_WESTERN_0025_F_A0232.wav,IGBO,WESTERN,0025,F,A0232,"I cannot follow you, she said.",2.86
YORUBA_YORUBA_0004_F_A0438.wav,YORUBA,YORUBA,0004,F,A0438,"At sea, Monday, March 16, 1908.",5.76
YORUBA_YORUBA_0024_M_A0194.wav,YORUBA,YORUBA,0024,M,A0194,He drank of the water cautiously.,3.77
OTHERS_OTHERS_0084_F_B0170.wav,OTHERS,OTHERS,0084,F,B0170,"Then he shouted, Shut up.",4.96
IGBO_IGBO_0016_F_A0148.wav,IGBO,IGBO,0016,F,A0148,Now these things had been struck dead within him.,2.93
IGBO_WESTERN_0054_M_B0166.wav,IGBO,WESTERN,0054,M,B0166,"Fast, but endure.",1.59
YORUBA_YORUBA_0083_F_B0038.wav,YORUBA,YORUBA,0083,F,B0038,In her haste to get away she had forgotten these things.,6.18
IGBO_IGBO_0045_F_A0083.wav,IGBO,IGBO,0045,F,A0083,A shadow was creeping over Pierre's eyes.,2.59
IGBO_WESTERN_0025_F_A0583.wav,IGBO,WESTERN,0025,F,A0583,"Enjoy it he did, but principally for Steward's sake.",5.09
YORUBA_YORUBA_0004_F_A0216.wav,YORUBA,YORUBA,0004,F,A0216,The other felt a sudden wave of irritation rush through him.,4.72
YORUBA_YORUBA_0006_M_A0025.wav,YORUBA,YORUBA,0006,M,A0025,I was about to do this when cooler judgment prevailed.,3.83
YORUBA_WESTERN_0058_M_A0105.wav,YORUBA,WESTERN,0058,M,A0105,"Only, it is so wonderful, so almost impossible to believe.",3.26
YORUBA_HAUSA_0112_M_A0028.wav,YORUBA,HAUSA,0112,M,A0028,"Robbery, bribery, fraud, ",2.56
YORUBA_YORUBA_0153_M_A0223.wav,YORUBA,YORUBA,0153,M,A0223,"My, I'm almost homesick for it already.",3.10
YORUBA_YORUBA_0089_M_A0400.wav,YORUBA,YORUBA,0089,M,A0400,Manuel had one besetting sin.,2.81
YORUBA_YORUBA_0007_F_B0173.wav,YORUBA,YORUBA,0007,F,B0173,To these he gave castor oil.,3.02
YORUBA_YORUBA_0006_M_B0496.wav,YORUBA,YORUBA,0006,M,B0496,I have seen myself that one man contemplated by Pascal's philosophic eye.,4.87
IGBO_IGBO_0016_F_B0458.wav,IGBO,IGBO,0016,F,B0458,"The history of the eighteenth century is written, Ernest prompted.",3.91
EFIKIBIBIO_EFIKIBIBIO_0014_M_A0144.wav,EFIKIBIBIO,EFIKIBIBIO,0014,M,A0144,But there was something even more startling than this resemblance.,3.71
YORUBA_YORUBA_0041_F_A0179.wav,YORUBA,YORUBA,0041,F,A0179,"Tomorrow I'm going after that bear, he said.",3.66
YORUBA_YORUBA_0097_M_A0018.wav,YORUBA,YORUBA,0097,M,A0018,There was a change now.,2.31
YORUBA_YORUBA_0006_M_B0441.wav,YORUBA,YORUBA,0006,M,B0441,"And there was Ethel Baird, whom also you must remember.",4.27
IGBO_IGBO_0010_M_B0364.wav,IGBO,IGBO,0010,M,B0364,In the Bohemian Club of San Francisco there are some crack sailors.,4.46
YORUBA_YORUBA_0006_M_B0464.wav,YORUBA,YORUBA,0006,M,B0464,I could not agree with Ernest.,2.50
YORUBA_YORUBA_0004_F_B0125.wav,YORUBA,YORUBA,0004,F,B0125,It was the third or fourth time that Philip had heard MacDougall swear.,5.37
IGBO_IGBO_0010_M_A0282.wav,IGBO,IGBO,0010,M,A0282,If you mean to insinuate -- Brentwood began hotly.,3.82
IGBO_WESTERN_0054_M_A0453.wav,IGBO,WESTERN,0054,M,A0453,"Eighteen hundred, he calculated.",2.44
YORUBA_YORUBA_0009_M_A0459.wav,YORUBA,YORUBA,0009,M,A0459,There's too much of the schoolboy in me.,2.57
IGBO_WESTERN_0025_F_A0161.wav,IGBO,WESTERN,0025,F,A0161,Take away their foreman and they wouldn't be worth their grub.,3.42
YORUBA_YORUBA_0041_F_B0510.wav,YORUBA,YORUBA,0041,F,B0510,He knew what taboos he was violating.,2.39
YORUBA_YORUBA_0007_F_B0156.wav,YORUBA,YORUBA,0007,F,B0156,For that reason Le Beau had chosen him to fight the big fight.,4.77
OTHERS_YORUBA_0026_F_B0270.wav,OTHERS,YORUBA,0026,F,B0270,We could throw stones with our feet.,2.52
YORUBA_YORUBA_1049_M_B0390.wav,YORUBA,YORUBA,1049,M,B0390,The voyage was our idea of a good time.,6.64
YORUBA_YORUBA_0041_F_A0389.wav,YORUBA,YORUBA,0041,F,A0389,"Mab, she said.",1.95
EDO_OTHERS_0038_M_B0125.wav,EDO,OTHERS,0038,M,B0125,It was the third or fourth time that Philip had heard MacDougall swear.,6.16
YORUBA_YORUBA_0378_M_A0585.wav,YORUBA,YORUBA,0378,M,A0585,"Wonder if he's a lion dog, Charles suggested.",4.71
EDO_IGBO_0122_M_B0016.wav,EDO,IGBO,0122,M,B0016,He chuckled as he pulled out his pipe and began filling it.,6.27
IGBO_IGBO_0238_M_B0512.wav,IGBO,IGBO,0238,M,B0512,You should have seen them when they heard me spitting Chinook.,2.50
YORUBA_YORUBA_0382_M_B0264.wav,YORUBA,YORUBA,0382,M,B0264,But this time it was Saxon who rebelled.,5.38
EDO_YORUBA_0053_M_B0288.wav,EDO,YORUBA,0053,M,B0288,We would not spend another such night.,2.06
YORUBA_YORUBA_0153_M_B0266.wav,YORUBA,YORUBA,0153,M,B0266,And now put yourself in my place for a moment.,2.96
YORUBA_YORUBA_0007_F_A0136.wav,YORUBA,YORUBA,0007,F,A0136,"About him, everywhere, were the evidences of luxury and of age.",6.11
YORUBA_YORUBA_0009_M_B0363.wav,YORUBA,YORUBA,0009,M,B0363,She was built primarily to sail.,2.91
IGBO_WESTERN_0054_M_B0369.wav,IGBO,WESTERN,0054,M,B0369,"You see, we were teaching ourselves.",2.16
IGALA_YORUBA_0066_M_B0170.wav,IGALA,YORUBA,0066,M,B0170,"Then he shouted, Shut up.",2.71
YORUBA_YORUBA_0102_F_A0539.wav,YORUBA,YORUBA,0102,F,A0539,I should like to engage just for one whole life in that.,4.34
EDO_OTHERS_0038_M_B0535.wav,EDO,OTHERS,0038,M,B0535,He read his fragments aloud.,2.17
YORUBA_YORUBA_0030_M_B0396.wav,YORUBA,YORUBA,0030,M,B0396,The pain from my hurt knee was agonizing.,3.14
YORUBA_YORUBA_0004_F_A0150.wav,YORUBA,YORUBA,0004,F,A0150,"Goodbye, Pierre, he shouted.",3.01
YORUBA_YORUBA_0102_F_B0389.wav,YORUBA,YORUBA,0102,F,B0389,"Among my minor afflictions, I may mention a new and mysterious one.",4.27
YORUBA_YORUBA_0012_M_A0290.wav,YORUBA,YORUBA,0012,M,A0290,One by one the boys were captured.,2.98
OTHERS_OTHERS_1241_M_B0270.wav,OTHERS,OTHERS,1241,M,B0270,We could throw stones with our feet.,1.88
IGBO_YORUBA_0018_M_A0241.wav,IGBO,YORUBA,0018,M,A0241,I think it's much nicer to quarrel.,3.92
YORUBA_YORUBA_0041_F_B0129.wav,YORUBA,YORUBA,0041,F,B0129,Did Thorpe go to see any one in Churchill.,3.94
YORUBA_YORUBA_0097_M_B0276.wav,YORUBA,YORUBA,0097,M,B0276,We were now good friends.,2.95
YORUBA_YORUBA_0022_M_A0273.wav,YORUBA,YORUBA,0022,M,A0273,They are big trees and require plenty of room.,4.13
IGBO_IGBO_0019_F_A0092.wav,IGBO,IGBO,0019,F,A0092,"He went down in midstream, searching the shadows of both shores.",4.19
IGBO_WESTERN_0025_F_B0316.wav,IGBO,WESTERN,0025,F,B0316,"Though the aurora still flamed, another day had begun.",4.00
YORUBA_YORUBA_0007_F_B0023.wav,YORUBA,YORUBA,0007,F,B0023,"MacDougall, my engineer, believes it.",3.37
YORUBA_YORUBA_0172_F_B0404.wav,YORUBA,YORUBA,0172,F,B0404,"Yes, and no, sir, was the slow reply.",4.13
YORUBA_YORUBA_0378_M_A0355.wav,YORUBA,YORUBA,0378,M,A0355,A burst of laughter was his reward.,2.91
OTHERS_YORUBA_0026_F_A0371.wav,OTHERS,YORUBA,0026,F,A0371,It issued a rate of forty two dollars a car on charcoal.,4.55
YORUBA_YORUBA_0048_M_B0462.wav,YORUBA,YORUBA,0048,M,B0462,"One guess will do, Ernest retorted.",5.97
YORUBA_YORUBA_0005_M_A0270.wav,YORUBA,YORUBA,0005,M,A0270,And after the bath a shave would not be bad.,4.45
YORUBA_YORUBA_0059_M_B0437.wav,YORUBA,YORUBA,0059,M,B0437,Nowhere in the North is the soil so prolific.,2.36
YORUBA_YORUBA_0132_M_A0093.wav,YORUBA,YORUBA,0132,M,A0093,For a full minute he crouched and listened.,4.34
YORUBA_YORUBA_0153_M_A0207.wav,YORUBA,YORUBA,0153,M,A0207,How much was it.,1.25
YORUBA_YORUBA_0132_M_A0044.wav,YORUBA,YORUBA,0132,M,A0044,Her own betrayal of herself was like tonic to Philip.,5.40
IGBO_IGBO_0016_F_B0454.wav,IGBO,IGBO,0016,F,B0454,"Eighteen, he added.",1.50
YORUBA_YORUBA_0097_M_B0128.wav,YORUBA,YORUBA,0097,M,B0128,Philip bent low over Pierre.,4.37
IGBO_YORUBA_0018_M_A0335.wav,IGBO,YORUBA,0018,M,A0335,Red-Eye swung back and forth on the branch farther down.,4.01
YORUBA_YORUBA_0024_M_A0211.wav,YORUBA,YORUBA,0024,M,A0211,It drowned all sound that brute agony and death may have made.,5.47
YORUBA_YORUBA_0083_F_B0342.wav,YORUBA,YORUBA,0083,F,B0342,Each improvement makes the value of everything else pump up.,8.04
YORUBA_YORUBA_0348_M_B0315.wav,YORUBA,YORUBA,0348,M,B0315,And this was their sole conversation throughout the meal.,4.72
YORUBA_HAUSA_0112_M_A0224.wav,YORUBA,HAUSA,0112,M,A0224,"She nodded, and her eyes grew soft and moist.",5.49
YORUBA_YORUBA_0024_M_B0449.wav,YORUBA,YORUBA,0024,M,B0449,"Also, she wouldn't walk.",2.18
YORUBA_YORUBA_0007_F_B0394.wav,YORUBA,YORUBA,0007,F,B0394,"The boy hesitated, then mastered his temper.",3.81
YORUBA_WESTERN_0058_M_A0335.wav,YORUBA,WESTERN,0058,M,A0335,Red-Eye swung back and forth on the branch farther down.,2.25
OTHERS_HAUSA_0052_M_A0198.wav,OTHERS,HAUSA,0052,M,A0198,Sometimes her dreams were filled with visions.,3.15
IGBO_IGBO_0016_F_B0442.wav,IGBO,IGBO,0016,F,B0442,He had become a man very early in life.,2.62
OTHERS_HAUSA_0076_M_B0361.wav,OTHERS,HAUSA,0076,M,B0361,"There are the canals of China, and the Yang-tse River.",7.94
YORUBA_YORUBA_0007_F_A0525.wav,YORUBA,YORUBA,0007,F,A0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",7.24
YORUBA_HAUSA_0112_M_B0318.wav,YORUBA,HAUSA,0112,M,B0318,Again he had done the big thing.,2.02
YORUBA_YORUBA_0024_M_B0461.wav,YORUBA,YORUBA,0024,M,B0461,By virtue of that power we shall remain in power.,3.95
YORUBA_HAUSA_0112_M_A0026.wav,YORUBA,HAUSA,0112,M,A0026,It occurred to me that there would have to be an accounting.,4.79
YORUBA_YORUBA_0004_F_B0330.wav,YORUBA,YORUBA,0004,F,B0330,They only had a little thirty thousand dollar fire.,4.81
YORUBA_YORUBA_0048_M_B0460.wav,YORUBA,YORUBA,0048,M,B0460,"The more his opponents grew excited, the more Ernest deliberately excited them.",6.21
OTHERS_YORUBA_0026_F_A0367.wav,OTHERS,YORUBA,0026,F,A0367,"There is not an iota of truth in it, certainly not.",3.37
YORUBA_YORUBA_0017_F_A0442.wav,YORUBA,YORUBA,0017,F,A0442,You live on an income which your father earned.,3.08
EDO_OTHERS_0038_M_B0085.wav,EDO,OTHERS,0038,M,B0085,Her eyes smiled truth at him as he came up the bank.,3.89
YORUBA_YORUBA_0005_M_A0448.wav,YORUBA,YORUBA,0005,M,A0448,"I was Hump, cabin boy on the schooner Ghost.",4.37
IGBO_WESTERN_0025_F_A0228.wav,IGBO,WESTERN,0025,F,A0228,But it contributed to the smash.,2.91
YORUBA_YORUBA_0024_M_B0065.wav,YORUBA,YORUBA,0024,M,B0065,"Now have you got anything to say against me, Mr Philip.",5.64
IGBO_IGBO_0016_F_B0046.wav,IGBO,IGBO,0016,F,B0046,Philip produced a couple of cigars and took a chair opposite him.,3.69
EDO_OTHERS_0038_M_A0350.wav,EDO,OTHERS,0038,M,A0350,Is that Pat Hanrahan's mug looking hungry and willing.,5.37
IGBO_IGBO_0091_M_B0387.wav,IGBO,IGBO,0091,M,B0387,It is merely the simple superlative.,4.41
YORUBA_YORUBA_0167_M_A0110.wav,YORUBA,YORUBA,0167,M,A0110,"Much, replied Jeanne, as tersely.",3.09
EDO_OTHERS_0038_M_A0422.wav,EDO,OTHERS,0038,M,A0422,Halfway around the track one donkey got into an argument with its rider.,4.71
YORUBA_YORUBA_0006_M_B0275.wav,YORUBA,YORUBA,0006,M,B0275,But I did not enjoy it long.,3.06
YORUBA_YORUBA_0007_F_B0223.wav,YORUBA,YORUBA,0007,F,B0223,They likewise are disinclined to being eaten.,4.24
YORUBA_YORUBA_0024_M_A0367.wav,YORUBA,YORUBA,0024,M,A0367,"There is not an iota of truth in it, certainly not.",4.35
OTHERS_HAUSA_0076_M_B0229.wav,OTHERS,HAUSA,0076,M,B0229,"I saw it all myself, and it was splendid.",4.72
OTHERS_HAUSA_0076_M_B0200.wav,OTHERS,HAUSA,0076,M,B0200,We leave the eventuality to time and law.,4.39
IGBO_IGBO_0019_F_B0378.wav,IGBO,IGBO,0019,F,B0378,I like to speculate upon the glorious future of man.,3.13
YORUBA_YORUBA_0007_F_A0322.wav,YORUBA,YORUBA,0007,F,A0322,This is a common experience with all of us.,3.28
YORUBA_YORUBA_0022_M_A0066.wav,YORUBA,YORUBA,0022,M,A0066,He saw Jeanne falter for a moment.,4.18
YORUBA_HAUSA_0047_M_B0094.wav,YORUBA,HAUSA,0047,M,B0094,And yet if she came he had no words to say.,5.09
YORUBA_YORUBA_0030_M_A0242.wav,YORUBA,YORUBA,0030,M,A0242,I saw it when she rolled.,2.52
YORUBA_YORUBA_0059_M_B0030.wav,YORUBA,YORUBA,0059,M,B0030,Gregson held a lighted match until it burnt his fingertips.,3.68
YORUBA_YORUBA_0012_M_A0287.wav,YORUBA,YORUBA,0012,M,A0287,Keep an eye on him.,2.33
IGBO_IGBO_0019_F_A0522.wav,IGBO,IGBO,0019,F,A0522,For such countries nothing remained but reorganization.,3.92
IGBO_WESTERN_0025_F_A0215.wav,IGBO,WESTERN,0025,F,A0215,They die out of spite.,2.28
IGBO_WESTERN_0025_F_B0301.wav,IGBO,WESTERN,0025,F,B0301,A flying arrow passed between us.,2.06
YORUBA_YORUBA_0172_F_B0361.wav,YORUBA,YORUBA,0172,F,B0361,"There are the canals of China, and the Yang-tse River.",3.35
OTHERS_YORUBA_0026_F_B0474.wav,OTHERS,YORUBA,0026,F,B0474,He was manifestly distressed by my coming.,3.17
YORUBA_YORUBA_0048_M_A0373.wav,YORUBA,YORUBA,0048,M,A0373,"Points of view, new ideas, life.",5.91
EDO_OTHERS_0038_M_B0084.wav,EDO,OTHERS,0038,M,B0084,Your face is red with blood.,1.77
EFIKIBIBIO_EFIKIBIBIO_0087_M_B0080.wav,EFIKIBIBIO,EFIKIBIBIO,0087,M,B0080,Tomorrow it will be strong enough for you to stand upon.,3.52
IGBO_WESTERN_0025_F_B0329.wav,IGBO,WESTERN,0025,F,B0329,I'd sooner have my chips back.,2.44
YORUBA_YORUBA_0041_F_B0300.wav,YORUBA,YORUBA,0041,F,B0300,Does the old boy often go off at half-cock that way.,4.80
YORUBA_WESTERN_0058_M_A0122.wav,YORUBA,WESTERN,0058,M,A0122,Two years ago I gave up civilization for this.,2.07
YORUBA_YORUBA_0007_F_B0183.wav,YORUBA,YORUBA,0007,F,B0183,"No, I did not fall among thieves.",2.72
YORUBA_YORUBA_0089_M_B0527.wav,YORUBA,YORUBA,0089,M,B0527,The very idea of it was preposterous.,2.77
YORUBA_YORUBA_0048_M_B0449.wav,YORUBA,YORUBA,0048,M,B0449,"Also, she wouldn't walk.",4.77
YORUBA_YORUBA_0059_M_A0291.wav,YORUBA,YORUBA,0059,M,A0291,"The weeks had gone by, and no overt acts had been attempted.",3.98
YORUBA_HAUSA_0047_M_B0453.wav,YORUBA,HAUSA,0047,M,B0453,"Isaac Ford, the austere soldier of the Lord, the old hypocrite.",8.63
IGBO_IGBO_0056_M_B0249.wav,IGBO,IGBO,0056,M,B0249,I know they are my oysters.,3.12
YORUBA_YORUBA_0153_M_A0562.wav,YORUBA,YORUBA,0153,M,A0562,What the flaming.,1.32
IGBO_IGBO_0020_F_A0111.wav,IGBO,IGBO,0020,F,A0111,"Instead, he joined her; and they ate like two hungry children.",5.13
YORUBA_YORUBA_0049_M_A0490.wav,YORUBA,YORUBA,0049,M,A0490,Both Johnny and his mother shuffled their feet as they walked.,3.87
EDO_IGBO_0122_M_A0316.wav,EDO,IGBO,0122,M,A0316,"We had been chased by them ourselves, more than once.",5.11
YORUBA_YORUBA_0348_M_B0474.wav,YORUBA,YORUBA,0348,M,B0474,He was manifestly distressed by my coming.,4.04
IGBO_IGBO_0091_M_A0453.wav,IGBO,IGBO,0091,M,A0453,"Eighteen hundred, he calculated.",3.14
EDO_OTHERS_0038_M_B0484.wav,EDO,OTHERS,0038,M,B0484,This the Iron Heel foresaw and laid its schemes accordingly.,4.90
IGBO_IGBO_0001_M_A0560.wav,IGBO,IGBO,0001,M,A0560,His mouth opened; words shaped vainly on his lips.,4.11
EFIKIBIBIO_EFIKIBIBIO_0014_M_B0098.wav,EFIKIBIBIO,EFIKIBIBIO,0014,M,B0098,Philip looked back from the crest and saw Jeanne leaning over the canoe.,4.37
YORUBA_YORUBA_0348_M_A0548.wav,YORUBA,YORUBA,0348,M,A0548,"Also, churches and preachers I had never known.",5.52
EDO_IGBO_0122_M_A0104.wav,EDO,IGBO,0122,M,A0104,She was sleeping under his protection as sweetly as a child.,5.66
IGBO_IGBO_0238_M_B0312.wav,IGBO,IGBO,0238,M,B0312,"Dig in; you're sure good, was Daylight's answer.",4.10
YORUBA_YORUBA_0005_M_B0377.wav,YORUBA,YORUBA,0005,M,B0377,A scarlet loincloth completed his costume.,5.29
YORUBA_YORUBA_0005_M_A0505.wav,YORUBA,YORUBA,0005,M,A0505,We fished sharks on Niihau together.,3.54
YORUBA_YORUBA_0083_F_A0047.wav,YORUBA,YORUBA,0083,F,A0047,Close beside him gleamed the white fangs of the wolf-dog.,9.30
IGBO_WESTERN_0025_F_A0417.wav,IGBO,WESTERN,0025,F,A0417,"It is also an insidious, deceitful sun.",3.93
YORUBA_YORUBA_0007_F_A0044.wav,YORUBA,YORUBA,0007,F,A0044,Her own betrayal of herself was like tonic to Philip.,4.18
IGBO_WESTERN_0025_F_A0371.wav,IGBO,WESTERN,0025,F,A0371,It issued a rate of forty two dollars a car on charcoal.,4.46
YORUBA_YORUBA_0153_M_B0328.wav,YORUBA,YORUBA,0153,M,B0328,"Change chairs, Daylight commanded.",2.49
YORUBA_YORUBA_0007_F_B0024.wav,YORUBA,YORUBA,0007,F,B0024,"It is growing, every day, every hour.",3.76
IGBO_WESTERN_0025_F_B0477.wav,IGBO,WESTERN,0025,F,B0477,You're going in for grab sharing.,2.28
YORUBA_HAUSA_0047_M_A0386.wav,YORUBA,HAUSA,0047,M,A0386,"I can't argue with you, and you know that.",4.49
YORUBA_YORUBA_0089_M_A0225.wav,YORUBA,YORUBA,0089,M,A0225,I was brought up the way most girls in Hawaii are brought up.,4.20
YORUBA_YORUBA_0009_M_B0173.wav,YORUBA,YORUBA,0009,M,B0173,To these he gave castor oil.,2.06
YORUBA_YORUBA_0007_F_B0018.wav,YORUBA,YORUBA,0007,F,B0018,I was completely lost in my work.,2.84
YORUBA_YORUBA_0041_F_B0106.wav,YORUBA,YORUBA,0041,F,B0106,For a full minute the two men stared into each other's face.,4.06
IGBO_YORUBA_0018_M_B0420.wav,IGBO,YORUBA,0018,M,B0420,"On occasion, on this traverse, the Cape Verde Islands are raised.",5.33
IGBO_IGBO_0001_M_A0372.wav,IGBO,IGBO,0001,M,A0372,"He saw only the effect in a general, sketchy way.",4.57
EDO_OTHERS_0038_M_A0396.wav,EDO,OTHERS,0038,M,A0396,A rising tide of fat had submerged them.,2.79
YORUBA_YORUBA_0006_M_A0402.wav,YORUBA,YORUBA,0006,M,A0402,"Curly rushed her antagonist, who struck again and leaped aside.",4.14
YORUBA_YORUBA_0024_M_B0511.wav,YORUBA,YORUBA,0024,M,B0511,Do you value your hide.,2.26
IGBO_IGBO_0010_M_A0440.wav,IGBO,IGBO,0010,M,A0440,"Yes, sir, I corrected.",2.74
IGBO_IGBO_0952_M_A0351.wav,IGBO,IGBO,0952,M,A0351,It was more like sugar.,1.40
YORUBA_YORUBA_0132_M_A0446.wav,YORUBA,YORUBA,0132,M,A0446,"He deluged me, overwhelmed me with argument.",4.60
YORUBA_YORUBA_0007_F_A0482.wav,YORUBA,YORUBA,0007,F,A0482,And their chief virtue lies in that they will never wear out.,6.01
YORUBA_YORUBA_0048_M_B0538.wav,YORUBA,YORUBA,0048,M,B0538,"At the best, they were necessary accessories.",6.69
YORUBA_YORUBA_0004_F_B0526.wav,YORUBA,YORUBA,0004,F,B0526,"Thirty pounds, said the captain with finality.",4.04
YORUBA_YORUBA_0041_F_B0463.wav,YORUBA,YORUBA,0041,F,B0463,Take my advice and accept the vacation.,3.13
YORUBA_YORUBA_0022_M_B0413.wav,YORUBA,YORUBA,0022,M,B0413,"He may desire to escape pain, or to enjoy pleasure.",3.77
EDO_OTHERS_0038_M_B0122.wav,EDO,OTHERS,0038,M,B0122,Philip saw MacDougall soon after his short talk with Thorpe.,4.38
IGBO_IGBO_0020_F_A0100.wav,IGBO,IGBO,0020,F,A0100,"You must sleep, he urged.",1.75
OTHERS_YORUBA_0026_F_B0505.wav,OTHERS,YORUBA,0026,F,B0505,How valiantly I went at it that first day.,3.09
YORUBA_YORUBA_0007_F_A0086.wav,YORUBA,YORUBA,0007,F,A0086,Death had come with terrible suddenness.,3.95
YORUBA_YORUBA_0041_F_B0259.wav,YORUBA,YORUBA,0041,F,B0259,"Her mouth opened, but instead of speaking she drew a long sigh.",4.49
YORUBA_YORUBA_0007_F_A0092.wav,YORUBA,YORUBA,0007,F,A0092,"He went down in midstream, searching the shadows of both shores.",4.35
YORUBA_YORUBA_0007_F_A0509.wav,YORUBA,YORUBA,0007,F,A0509,"Yet, in accordance with Ernest's test of truth, it worked.",4.68
IGBO_WESTERN_0054_M_A0468.wav,IGBO,WESTERN,0054,M,A0468,In the matter of curry she is a sheer genius.,2.83
YORUBA_YORUBA_0097_M_B0112.wav,YORUBA,YORUBA,0097,M,B0112,Jeanne and Pierre both gazed toward the great rock.,5.43
OTHERS_OTHERS_0117_F_A0083.wav,OTHERS,OTHERS,0117,F,A0083,A shadow was creeping over Pierre's eyes.,3.43
YORUBA_YORUBA_0022_M_B0003.wav,YORUBA,YORUBA,0022,M,B0003,I can see that knife now.,2.48
YORUBA_YORUBA_0007_F_B0353.wav,YORUBA,YORUBA,0007,F,B0353,I want to know how all this is possible.,3.28
IGBO_IGBO_0010_M_A0287.wav,IGBO,IGBO,0010,M,A0287,Keep an eye on him.,1.14
IGBO_IGBO_0010_M_B0378.wav,IGBO,IGBO,0010,M,B0378,I like to speculate upon the glorious future of man.,4.06
YORUBA_YORUBA_0030_M_A0325.wav,YORUBA,YORUBA,0030,M,A0325,Whiz-zip-bang. Lop-Ear screamed with sudden anguish.,5.16
YORUBA_YORUBA_0102_F_A0312.wav,YORUBA,YORUBA,0102,F,A0312,It lived in perpetual apprehension of that quarter of the compass.,4.42
IGBO_IGBO_0011_M_A0148.wav,IGBO,IGBO,0011,M,A0148,Now these things had been struck dead within him.,4.92
IGBO_IGBO_0010_M_B0393.wav,IGBO,IGBO,0010,M,B0393,I was still weak from my prolonged immersion.,2.58
IGBO_WESTERN_0054_M_A0456.wav,IGBO,WESTERN,0054,M,A0456,"But it won't continue, she said with easy confidence.",3.03
YORUBA_YORUBA_0041_F_A0165.wav,YORUBA,YORUBA,0041,F,A0165,They are to attack your camp tomorrow night.,3.34
OTHERS_OTHERS_0117_F_A0042.wav,OTHERS,OTHERS,0117,F,A0042,How could he explain his possession of the sketch.,3.61
EDO_OTHERS_0038_M_A0587.wav,EDO,OTHERS,0038,M,A0587,He had comparatively no advantages at first.,3.28
YORUBA_YORUBA_0007_F_A0090.wav,YORUBA,YORUBA,0007,F,A0090,The singing voice approached rapidly.,2.62
YORUBA_YORUBA_0153_M_A0565.wav,YORUBA,YORUBA,0153,M,A0565,"With them were Indians, also three other men.",3.03
YORUBA_YORUBA_0012_M_A0121.wav,YORUBA,YORUBA,0012,M,A0121,"They ate dinner at the fifth, and rested for two hours.",4.49
YORUBA_YORUBA_0102_F_B0038.wav,YORUBA,YORUBA,0102,F,B0038,In her haste to get away she had forgotten these things.,3.72
YORUBA_YORUBA_0048_M_B0472.wav,YORUBA,YORUBA,0048,M,B0472,Ernest saw in the affair the most sinister import.,6.96
YORUBA_YORUBA_0083_F_A0078.wav,YORUBA,YORUBA,0083,F,A0078,"Then, and at supper, he tried to fathom her.",6.12
IGBO_YORUBA_0060_F_B0112.wav,IGBO,YORUBA,0060,F,B0112,Jeanne and Pierre both gazed toward the great rock.,3.65
